threshold,reviewed_n,reviewed_percent,precision,recall,dollar_precision,dollar_recall,expected_cost
0.0008929442012531325,16429,18.546866709565258,0.14870046868342565,0.7924099902692183,0.1261619166971764,0.7655966014960449,249937.34765625
0.0009142966836591466,16207,18.296248631196306,0.15005861664712777,0.7888420369769705,0.12686597498885532,0.7596408165943406,250624.22265625
0.0009413294229323314,15985,18.045630552827355,0.1520800750703785,0.7885176775867662,0.12868861706403742,0.7595790627575945,248443.22265625
0.0009650021206516281,15763,17.795012474458407,0.1535875150669289,0.7852740836847226,0.1292215390910247,0.7524721144702523,249660.69140625
0.0009943785087719282,15541,17.544394396089455,0.15526671385367738,0.7826792085630879,0.13090159179589592,0.7510230329084316,248201.189453125
0.001022841645112782,15319,17.293776317720503,0.1570598603041974,0.7804086928316575,0.1317487084277061,0.7463745261563808,248234.158203125
0.0010531425486215542,15097,17.043158239351555,0.15877326621183016,0.7774894583198183,0.13372921994054623,0.7443481618430645,247055.751953125
0.0010825114047619045,14875,16.792540160982604,0.16067226890756303,0.775218942588388,0.135213475687034,0.7421083874495276,245957.564453125
0.001112324690225563,14653,16.541922082613652,0.16262881321231148,0.7729484268569575,0.1371091943003042,0.7396751665005799,244950.220703125
0.0011426367636591472,14431,16.2913040042447,0.16485344051001316,0.7716509892961402,0.1395007660920042,0.7390236901409409,243076.158203125
